Day,Date,Last Price,Volume,SMAVG(15)
Tu,1/12/16,1938.68,768.301M,601.191M
Mo,1/11/16,1923.67,788.335M,671.459M
,,,,
Fr,1/8/16,1922.03,819.685M,662.605M
Th,1/7/16,1943.09,876.56M,653.963M
We,1/6/16,1990.26,745.563M,642.351M
Tu,1/5/16,2016.71,629.042M,644.986M
Mo,1/4/16,2012.66,817.659M,651.675M
,,,,
Th,12/31/15,2043.94,487.697M,637.872M
We,12/30/15,2063.36,339.059M,655.685M
Tu,12/29/15,2078.36,389.24M,678.218M
Mo,12/28/15,2056.5,374.236M,695.47M
,,,,
Th,12/24/15,2060.99,252.714M,720.612M
We,12/23/15,2064.29,553.948M,754.563M
Tu,12/22/15,2038.97,559.953M,761.707M
Mo,12/21/15,2021.15,615.866M,764.317M
,,,,
Fr,12/18/15,2005.55,1.822B,778.64M
Th,12/17/15,2041.89,655.535M,673.387M
We,12/16/15,2073.07,690.05M,659.682M
Tu,12/15/15,2043.41,702.38M,654.72M
Mo,12/14/15,2021.94,785.087M,646.602M
,,,,
Fr,12/11/15,2012.37,729.384M,641.002M
Th,12/10/15,2052.23,610.606M,629.517M
We,12/9/15,2047.62,754.895M,630.01M
Tu,12/8/15,2063.59,677.048M,625.343M
Mo,12/7/15,2077.07,648.025M,621.221M
,,,,
Fr,12/4/15,2091.69,751.362M,622.093M
Th,12/3/15,2049.62,761.989M,610.915M
We,12/2/15,2079.51,661.11M,594.802M
Tu,12/1/15,2102.63,599.104M,588.945M
Mo,11/30/15,2080.41,830.705M,594.024M
,,,,
Fr,11/27/15,2090.11,243.529M,583.553M
We,11/25/15,2088.87,449.95M,607.475M
Tu,11/24/15,2089.14,615.627M,619.531M
Mo,11/23/15,2086.59,580.603M,618.297M
,,,,
Fr,11/20/15,2089.17,701.09M,619.023M
Th,11/19/15,2081.24,557.111M,625.813M
We,11/18/15,2083.58,618.007M,625.879M
Tu,11/17/15,2050.44,684.884M,629.519M
Mo,11/16/15,2053.19,615.214M,628.634M
,,,,
Fr,11/13/15,2023.04,661.114M,628.62M
Th,11/12/15,2045.97,583.695M,635.508M
We,11/11/15,2075,520.283M,650.03M
Tu,11/10/15,2081.72,573.263M,657.673M
Mo,11/9/15,2078.58,675.292M,658.068M
,,,,
Fr,11/6/15,2099.2,673.628M,653.559M
Th,11/5/15,2099.93,602.368M,656.716M
We,11/4/15,2102.31,630.79M,662.324M
Tu,11/3/15,2109.79,597.109M,662.941M
Mo,11/2/15,2104.05,591.492M,661.8M
,,,,
Fr,10/30/15,2079.36,802.945M,653.947M
Th,10/29/15,2089.41,558.105M,642.548M
We,10/28/15,2090.35,672.605M,646.339M
Tu,10/27/15,2065.89,671.604M,651.082M
Mo,10/26/15,2071.18,615.001M,652.172M
,,,,
Fr,10/23/15,2075.15,764.447M,660.093M
Th,10/22/15,2052.51,801.515M,661.503M
We,10/21/15,2018.94,634.938M,653.889M
Tu,10/20/15,2030.77,579.183M,669.063M
Mo,10/19/15,2033.66,607.649M,681.672M
,,,,
Fr,10/16/15,2033.11,720.991M,695.236M
Th,10/15/15,2023.86,686.491M,693.888M
We,10/14/15,1994.24,640.034M,696.521M
Tu,10/13/15,2003.69,579.995M,688.13M
Mo,10/12/15,2017.46,473.699M,696.439M
,,,,
Fr,10/9/15,2014.89,631.966M,703.867M
Th,10/8/15,2013.43,614.974M,786.722M
We,10/7/15,1995.83,743.748M,793.562M
Tu,10/6/15,1979.92,687.948M,784.445M
Mo,10/5/15,1987.05,733.824M,775.836M
,,,,
Fr,10/2/15,1951.36,785.596M,764.518M
Th,10/1/15,1923.82,687.304M,752.133M
We,9/30/15,1920.03,862.55M,751.531M
Tu,9/29/15,1884.09,768.309M,740.958M
Mo,9/28/15,1881.77,811.109M,736.694M
,,,,
Fr,9/25/15,1931.34,700.779M,727.674M
Th,9/24/15,1932.24,725.976M,723.815M
We,9/23/15,1938.76,514.18M,725.1M
Tu,9/22/15,1942.74,704.629M,749.811M
Mo,9/21/15,1966.97,585.108M,754.513M
,,,,
Fr,9/18/15,1958.03,1.875B,764.206M
Th,9/17/15,1990.2,717.578M,701.749M
We,9/16/15,1995.31,606.996M,723.712M
Tu,9/15/15,1978.09,558.803M,754.117M
Mo,9/14/15,1953.03,564.066M,806.871M
,,,,
Fr,9/11/15,1961.05,599.818M,841.091M
Th,9/10/15,1952.29,678.267M,846.878M
We,9/9/15,1942.04,703.962M,840.214M
Tu,9/8/15,1969.41,704.349M,823.533M
,,,,
Fr,9/4/15,1921.22,675.812M,805.422M
Th,9/3/15,1951.13,642.895M,790.902M
We,9/2/15,1948.86,745.239M,783.019M
Tu,9/1/15,1913.85,884.847M,776.993M
Mo,8/31/15,1972.18,775.157M,756.182M
,,,,
Fr,8/28/15,1988.87,730.504M,740.904M
Th,8/27/15,1987.66,937.936M,728.086M
We,8/26/15,1940.51,1.047B,706.998M
Tu,8/25/15,1867.61,1.063B,676.301M
Mo,8/24/15,1893.21,1.35B,642.286M
,,,,
Fr,8/21/15,1970.89,1.077B,589.212M
Th,8/20/15,2035.73,686.628M,560.81M
We,8/19/15,2079.61,578.3M,549.249M
Tu,8/18/15,2096.92,453.744M,549.346M
Mo,8/17/15,2102.44,432.683M,560.472M
,,,,
Fr,8/14/15,2091.54,458.014M,576.107M
Th,8/13/15,2083.39,524.654M,587.518M
We,8/12/15,2086.05,654.851M,592.078M
Tu,8/11/15,2084.07,572.684M,589.717M
Mo,8/10/15,2104.18,545.988M,589.282M
,,,,
Fr,8/7/15,2077.57,538.228M,586.881M
Th,8/6/15,2083.56,621.614M,593.461M
We,8/5/15,2099.84,586.582M,587.933M
Tu,8/4/15,2093.32,552.837M,585.321M
Mo,8/3/15,2098.04,554.009M,582.357M
,,,,
Fr,7/31/15,2103.84,651.341M,579.417M
Th,7/30/15,2108.63,513.199M,569.012M
We,7/29/15,2108.57,579.764M,572.592M
Tu,7/28/15,2093.25,620.627M,559.852M
Mo,7/27/15,2067.64,667.213M,561.086M
,,,,
Fr,7/24/15,2079.65,629.186M,556.24M
Th,7/23/15,2102.15,593.052M,546.943M
We,7/22/15,2114.15,619.434M,543.172M
Tu,7/21/15,2119.21,566.156M,550.299M
Mo,7/20/15,2128.28,509.967M,552.311M
,,,,
Fr,7/17/15,2126.64,636.935M,580.92M
Th,7/16/15,2124.29,538.69M,572.037M
We,7/15/15,2107.4,547.401M,572.295M
Tu,7/14/15,2108.95,508.384M,566.383M
Mo,7/13/15,2099.6,509.909M,564.013M
,,,,
Fr,7/10/15,2076.62,495.269M,614.197M
Th,7/9/15,2051.31,566.892M,617.981M
We,7/8/15,2046.68,388.666M,612.813M
Tu,7/7/15,2081.34,639.14M,615.127M
Mo,7/6/15,2068.76,594.511M,606.653M
,,,,
Th,7/2/15,2076.78,489.734M,597.469M
We,7/1/15,2077.42,536.482M,601.396M
Tu,6/30/15,2063.11,726.352M,599.849M
Mo,6/29/15,2057.64,596.337M,584.656M
,,,,
Fr,6/26/15,2101.49,939.094M,577.837M
Th,6/25/15,2102.31,503.69M,553.055M
We,6/24/15,2108.58,542.556M,554.778M
Tu,6/23/15,2124.2,458.724M,550.211M
Mo,6/22/15,2122.85,472.835M,551.471M
,,,,
Fr,6/19/15,2109.99,1.263B,553.037M
Th,6/18/15,2121.24,552.029M,520.062M
We,6/17/15,2100.44,489.365M,512.717M
Tu,6/16/15,2096.29,423.381M,514.85M
Mo,6/15/15,2084.43,512.029M,524.34M
,,,,
Fr,6/12/15,2094.11,456.748M,518.951M
Th,6/11/15,2108.86,548.637M,521.179M
We,6/10/15,2105.2,513.278M,519.243M
Tu,6/9/15,2080.15,498.462M,520.149M
Mo,6/8/15,2079.28,494.054M,517.087M
,,,,
Fr,6/5/15,2092.83,567.359M,525.157M
Th,6/4/15,2095.84,529.532M,519.751M
We,6/3/15,2114.07,474.053M,516.588M
Tu,6/2/15,2109.6,477.625M,516.951M
Mo,6/1/15,2111.73,496.322M,516.82M
,,,,
Fr,5/29/15,2107.39,768.062M,519.477M
Th,5/28/15,2120.79,441.847M,504.616M
We,5/27/15,2123.48,521.363M,512.745M
Tu,5/26/15,2104.2,565.731M,514.406M
,,,,
Fr,5/22/15,2126.06,431.185M,507.918M
Th,5/21/15,2130.82,490.182M,513.663M
We,5/20/15,2125.85,519.597M,527.437M
Tu,5/19/15,2127.83,526.865M,530.164M
Mo,5/18/15,2129.2,452.532M,532.051M
,,,,
Fr,5/15/15,2122.73,615.096M,541.987M
Th,5/14/15,2121.1,486.27M,538.544M
We,5/13/15,2098.48,482.085M,544.754M
Tu,5/12/15,2099.12,479.505M,548.132M
Mo,5/11/15,2105.33,475.66M,549.472M
,,,,
Fr,5/8/15,2116.1,536.169M,550.39M
Th,5/7/15,2088,545.156M,559.403M
We,5/6/15,2080.15,563.783M,556.724M
Tu,5/5/15,2089.46,546.268M,557.359M
Mo,5/4/15,2114.49,468.421M,551.554M
,,,,
Fr,5/1/15,2108.29,517.351M,553.375M
Th,4/30/15,2085.51,696.79M,550.455M
We,4/29/15,2106.85,560.515M,536.254M
Tu,4/28/15,2114.76,555.166M,532.235M
Mo,4/27/15,2108.92,601.573M,524.85M
,,,,
Fr,4/24/15,2117.69,563.442M,525.431M
Th,4/23/15,2112.93,579.434M,520.708M
We,4/22/15,2107.96,532.741M,520.553M
Tu,4/21/15,2097.29,499.611M,529.785M
Mo,4/20/15,2100.4,489.428M,529.797M
,,,,
Fr,4/17/15,2081.18,671.369M,534.116M
Th,4/16/15,2104.99,504.965M,531.314M
We,4/15/15,2106.63,573.307M,537.066M
Tu,4/14/15,2095.84,459.196M,533.38M
Mo,4/13/15,2092.43,495.737M,536.487M
,,,,
Fr,4/10/15,2102.06,473.559M,608.044M
Th,4/9/15,2091.18,483.774M,612.401M
We,4/8/15,2081.9,500.216M,623.003M
Tu,4/7/15,2076.33,444.401M,621.849M
Mo,4/6/15,2080.62,610.288M,628.83M
,,,,
Th,4/2/15,2066.96,492.595M,625.47M
We,4/1/15,2059.69,577.114M,629.123M
Tu,3/31/15,2067.89,671.222M,627.167M
Mo,3/30/15,2086.24,499.786M,624.123M
,,,,
Fr,3/27/15,2061.02,554.212M,624.146M
Th,3/26/15,2056.15,629.338M,631.42M
We,3/25/15,2061.05,591.25M,622.018M
Tu,3/24/15,2091.5,518.017M,616.63M
Mo,3/23/15,2104.42,505.803M,615.766M
,,,,
Fr,3/20/15,2108.1,1.569B,617.035M
Th,3/19/15,2089.27,538.913M,552.686M
We,3/18/15,2099.5,642.799M,550.843M
Tu,3/17/15,2074.28,482.915M,540.843M
Mo,3/16/15,2081.19,549.108M,542.469M
,,,,
Fr,3/13/15,2053.4,559.884M,539.439M
Th,3/12/15,2065.95,547.397M,544.125M
We,3/11/15,2040.24,547.776M,539.082M
Tu,3/10/15,2044.16,625.563M,533.639M
Mo,3/9/15,2079.43,500.132M,529.616M
,,,,
Fr,3/6/15,2071.26,663.314M,530.302M
Th,3/5/15,2101.04,488.319M,524.587M
We,3/4/15,2098.53,510.419M,526.1M
Tu,3/3/15,2107.78,505.059M,528.521M
Mo,3/2/15,2117.39,524.843M,529.102M
,,,,
Fr,2/27/15,2104.5,603.843M,534.313M
Th,2/26/15,2110.74,511.278M,530.516M
We,2/25/15,2113.86,492.796M,539.823M
Tu,2/24/15,2115.48,507.303M,551.614M
Mo,2/23/15,2109.66,503.653M,561.288M
,,,,
Fr,2/20/15,2110.3,630.178M,589.016M
Th,2/19/15,2097.45,471.761M,592.41M
We,2/18/15,2099.68,466.128M,608.774M
Tu,2/17/15,2100.34,565.22M,617.879M
,,,,
Fr,2/13/15,2096.99,510.419M,616.195M
Th,2/12/15,2088.48,577.59M,618.627M
We,2/11/15,2068.53,511.008M,623.697M
Tu,2/10/15,2068.59,546.738M,626.44M
Mo,2/9/15,2046.74,513.78M,631.099M
,,,,
Fr,2/6/15,2055.47,603.002M,646.346M
Th,2/5/15,2062.52,546.895M,647.61M
We,2/4/15,2041.51,650.883M,656.808M
Tu,2/3/15,2050.03,669.646M,655.029M
Mo,2/2/15,2020.85,652.421M,646.622M
,,,,
Fr,1/30/15,1994.99,919.575M,637.06M
Th,1/29/15,2021.25,681.083M,616.74M
We,1/28/15,2002.16,717.223M,607.772M
Tu,1/27/15,2029.55,602.697M,602.649M
Mo,1/26/15,2057.09,539.97M,603.928M
,,,,
Fr,1/23/15,2051.82,546.891M,596.969M
Th,1/22/15,2063.15,653.642M,588.652M
We,1/21/15,2032.12,552.156M,566.107M
Tu,1/20/15,2022.55,616.622M,551.756M
,,,,
Fr,1/16/15,2019.42,742.481M,529.988M
Th,1/15/15,1992.67,621.963M,495.77M
We,1/14/15,2011.27,684.867M,486.534M
Tu,1/13/15,2023.03,624.201M,478.952M
Mo,1/12/15,2028.26,543.539M,547.132M
,,,,
Fr,1/9/15,2044.81,508.987M,556.077M
Th,1/8/15,2062.14,614.787M,566.93M
We,1/7/15,2025.9,546.559M,573.028M
Tu,1/6/15,2002.61,640.381M,582.155M
Mo,1/5/15,2020.58,621.87M,584.205M
,,,,
Fr,1/2/15,2058.2,435.588M,579.054M
We,12/31/14,2058.9,422.133M,592.097M
Tu,12/30/14,2080.35,315.475M,600.299M
Mo,12/29/14,2090.57,336.886M,616.684M
,,,,
Fr,12/26/14,2088.77,290.111M,627.866M
We,12/24/14,2081.88,229.198M,642.221M
Tu,12/23/14,2082.17,483.429M,663.385M
Mo,12/22/14,2078.54,571.131M,665.184M
,,,,
Fr,12/19/14,2070.65,1.647B,664.75M
Th,12/18/14,2061.23,677.713M,582.725M
We,12/17/14,2012.89,671.782M,572.069M
Tu,12/16/14,1972.74,706.265M,567.124M
Mo,12/15/14,1989.63,683.461M,552.933M
,,,,
Fr,12/12/14,2002.33,671.126M,556.803M
Th,12/11/14,2035.33,544.616M,543.247M
We,12/10/14,2026.14,631.221M,538.854M
Tu,12/9/14,2059.82,545.169M,529.159M
Mo,12/8/14,2060.31,561.256M,525.852M
,,,,
Fr,12/5/14,2075.37,504.617M,519.815M
Th,12/4/14,2071.92,505.429M,519.469M
We,12/3/14,2074.33,546.661M,518.124M
Tu,12/2/14,2066.55,510.404M,508.641M
Mo,12/1/14,2053.44,564.632M,506.519M
,,,,
Fr,11/28/14,2067.56,416.521M,503.927M
We,11/26/14,2072.83,517.876M,510.517M
Tu,11/25/14,2067.03,597.605M,511.767M
Mo,11/24/14,2069.41,493.394M,508.147M
,,,,
Fr,11/21/14,2063.5,741.512M,509.17M
Th,11/20/14,2052.75,467.789M,507.251M
We,11/19/14,2048.72,478.727M,511.01M
Tu,11/18/14,2051.8,485.794M,517.091M
Mo,11/17/14,2041.32,495.556M,521.259M
,,,,
Fr,11/14/14,2039.82,470.705M,521.002M
Th,11/13/14,2039.33,499.43M,524.438M
We,11/12/14,2038.25,485.26M,529.977M
Tu,11/11/14,2039.68,404.411M,541.301M
Mo,11/10/14,2038.26,478.57M,555.644M
,,,,
Fr,11/7/14,2031.92,525.752M,560.17M
Th,11/6/14,2031.21,515.368M,579.892M
We,11/5/14,2023.57,536.629M,599.91M
Tu,11/4/14,2012.1,543.312M,627.987M
Mo,11/3/14,2017.81,508.736M,639.584M
,,,,
Fr,10/31/14,2018.05,712.729M,652.354M
Th,10/30/14,1994.65,524.165M,657.17M
We,10/29/14,1982.3,569.953M,664.196M
Tu,10/28/14,1985.05,548.31M,668.265M
Mo,10/27/14,1961.63,491.706M,667.42M
,,,,
Fr,10/24/14,1964.58,522.246M,664.739M
Th,10/23/14,1950.82,582.503M,668.146M
We,10/22/14,1927.11,655.121M,664.709M
Tu,10/21/14,1941.28,619.562M,661.837M
Mo,10/20/14,1904.01,546.46M,661.427M
,,,,
Fr,10/17/14,1886.76,821.58M,654.919M
Th,10/16/14,1862.76,815.645M,632.334M
We,10/15/14,1862.49,957.773M,614.913M
Tu,10/14/14,1877.7,717.278M,585.985M
Mo,10/13/14,1874.74,700.28M,573.857M
,,,,
Fr,10/10/14,1906.13,784.976M,564.573M
Th,10/9/14,1928.21,629.545M,617.496M
We,10/8/14,1968.89,630.989M,612.162M
Tu,10/7/14,1935.1,535.635M,604.005M
Mo,10/6/14,1964.82,451.498M,600.987M
,,,,
Fr,10/3/14,1967.9,573.338M,603.414M
Th,10/2/14,1946.17,530.95M,602.117M
We,10/1/14,1946.16,612.042M,594.724M
Tu,9/30/14,1972.29,613.411M,583.969M
Mo,9/29/14,1977.8,448.844M,575.893M
,,,,
Fr,9/26/14,1982.85,482.801M,577.481M
Th,9/25/14,1965.99,554.327M,576.653M
We,9/24/14,1998.3,523.858M,568.878M
Tu,9/23/14,1982.77,535.354M,561.212M
Mo,9/22/14,1994.29,561.021M,553.178M
,,,,
Fr,9/19/14,2010.4,1.579B,544.716M
Th,9/18/14,2011.36,549.523M,461.287M
We,9/17/14,2001.57,508.634M,448.71M
Tu,9/16/14,1998.98,490.373M,436.217M
Mo,9/15/14,1984.13,487.894M,426.706M
,,,,
Fr,9/12/14,1985.54,553.889M,420.097M
Th,9/11/14,1997.45,420.062M,410.139M
We,9/10/14,1995.69,450.705M,407.983M
Tu,9/9/14,1988.44,492.285M,405.029M
Mo,9/8/14,2001.54,472.663M,401.362M
,,,,
Fr,9/5/14,2007.71,470.374M,410.431M
Th,9/4/14,1997.65,437.704M,401.053M
We,9/3/14,2000.72,408.86M,397.337M
Tu,9/2/14,2002.28,414.849M,394.153M
,,,,
Fr,8/29/14,2003.37,434.092M,393.577M
Th,8/28/14,1996.74,327.403M,395.573M
We,8/27/14,2000.12,360.862M,405.91M
Tu,8/26/14,2000.02,321.245M,415M
Mo,8/25/14,1997.92,347.701M,427.901M
,,,,
Fr,8/22/14,1988.4,388.759M,436.637M
Th,8/21/14,1992.37,404.518M,446.059M
We,8/20/14,1986.51,387.731M,461.557M
Tu,8/19/14,1981.6,406.386M,469.13M
Mo,8/18/14,1971.74,437.282M,475.492M
,,,,
Fr,8/15/14,1955.06,608.698M,476.114M
Th,8/14/14,1955.18,329.705M,464.137M
We,8/13/14,1946.72,381.97M,476.061M
Tu,8/12/14,1933.75,361.088M,483.938M
Mo,8/11/14,1936.92,406.223M,489.377M
,,,,
Fr,8/8/14,1931.59,464.023M,489.79M
Th,8/7/14,1909.57,482.465M,498.788M
We,8/6/14,1920.24,497.212M,504.661M
Tu,8/5/14,1920.21,514.76M,509.065M
Mo,8/4/14,1938.99,478.744M,513.054M
,,,,
Fr,8/1/14,1925.15,530.081M,508.681M
Th,7/31/14,1930.67,636.984M,499.339M
We,7/30/14,1970.07,501.324M,485.654M
Tu,7/29/14,1969.95,501.819M,480.53M
Mo,7/28/14,1978.91,446.608M,480.461M
,,,,
Fr,7/25/14,1978.34,429.045M,478.151M
Th,7/24/14,1987.98,508.564M,474.4M
We,7/23/14,1987.01,500.128M,467.065M
Tu,7/22/14,1983.53,442.677M,463.95M
Mo,7/21/14,1973.63,412.422M,470.668M
,,,,
Fr,7/18/14,1978.22,598.99M,493.505M
Th,7/17/14,1958.12,570.556M,481.378M
We,7/16/14,1981.57,563.271M,474.638M
Tu,7/15/14,1973.28,574.597M,469.195M
Mo,7/14/14,1977.1,413.153M,459.536M
,,,,
Fr,7/11/14,1967.57,389.943M,513.66M
Th,7/10/14,1964.68,431.708M,520.194M
We,7/9/14,1972.83,424.468M,521.425M
Tu,7/8/14,1963.71,500.785M,521.449M
Mo,7/7/14,1977.65,411.961M,518.846M
,,,,
Th,7/3/14,1985.44,372.778M,521.701M
We,7/2/14,1974.62,398.544M,528.168M
Tu,7/1/14,1973.32,453.395M,528.069M
Mo,6/30/14,1960.23,543.447M,525.342M
,,,,
Fr,6/27/14,1960.96,754.975M,518.028M
Th,6/26/14,1957.22,417.09M,498.325M
We,6/25/14,1959.53,469.447M,499.813M
Tu,6/24/14,1949.98,481.627M,495.906M
Mo,6/23/14,1962.61,429.726M,491.78M
,,,,
Fr,6/20/14,1962.87,1.225B,488.701M
Th,6/19/14,1959.48,487.951M,447.687M
We,6/18/14,1956.98,450.175M,440.439M
Tu,6/17/14,1941.99,424.818M,438.524M
Mo,6/16/14,1937.78,461.744M,442.147M
,,,,
Fr,6/13/14,1936.16,454.782M,437.114M
Th,6/12/14,1930.11,469.796M,433.389M
We,6/11/14,1943.89,397.056M,430.168M
Tu,6/10/14,1950.79,412.486M,433.68M
Mo,6/9/14,1951.27,433.737M,435.813M
,,,,
Fr,6/6/14,1949.44,459.428M,449.419M
Th,6/5/14,1940.46,439.411M,456.195M
We,6/4/14,1927.88,410.845M,456.04M
Tu,6/3/14,1924.24,419.737M,457.172M
Mo,6/2/14,1924.97,383.535M,460.144M
,,,,
Fr,5/30/14,1923.57,609.798M,467.154M
Th,5/29/14,1920.03,379.232M,460.59M
We,5/28/14,1909.78,421.454M,476.119M
Tu,5/27/14,1911.91,479.164M,480.699M
,,,,
Fr,5/23/14,1900.53,386.25M,477.214M
Th,5/22/14,1892.49,398.9M,483.512M
We,5/21/14,1888.03,421.479M,489.073M
Tu,5/20/14,1872.83,449.739M,504.037M
Mo,5/19/14,1885.08,444.487M,508.199M
,,,,
Fr,5/16/14,1877.86,637.825M,523.026M
Th,5/15/14,1870.85,561.062M,516.587M
We,5/14/14,1888.53,437.092M,514.967M
Tu,5/13/14,1897.45,427.82M,518.941M
Mo,5/12/14,1896.65,464.326M,524.307M
,,,,
Fr,5/9/14,1878.48,488.679M,523.872M
Th,5/8/14,1875.63,511.346M,537.079M
We,5/7/14,1878.21,612.166M,541.894M
Tu,5/6/14,1867.72,490.144M,543.086M
Mo,5/5/14,1884.66,426.897M,546.715M
,,,,
Fr,5/2/14,1881.14,480.716M,563.713M
Th,5/1/14,1883.68,482.317M,575.704M
We,4/30/14,1883.95,645.938M,579.796M
Tu,4/29/14,1878.33,512.177M,575.248M
Mo,4/28/14,1869.43,666.878M,587.235M
,,,,
Fr,4/25/14,1863.4,541.251M,587.369M
Th,4/24/14,1878.61,536.761M,584.612M
We,4/23/14,1875.39,496.695M,580.527M
Tu,4/22/14,1879.55,508.316M,582.669M
Mo,4/21/14,1871.89,457.8M,588.004M
,,,,
Th,4/17/14,1864.85,686.779M,588.589M
We,4/16/14,1862.31,583.573M,582.69M
Tu,4/15/14,1842.98,630.046M,581.985M
Mo,4/14/14,1830.61,544.582M,574.293M
,,,,
Fr,4/11/14,1815.69,681.861M,578.597M
Th,4/10/14,1833.08,660.58M,636.895M
We,4/9/14,1872.18,543.696M,624.971M
Tu,4/8/14,1851.96,577.726M,622.909M
Mo,4/7/14,1845.04,691.982M,612.429M
,,,,
Fr,4/4/14,1865.09,668.88M,597.902M
Th,4/3/14,1888.77,499.901M,587.537M
We,4/2/14,1890.9,475.492M,589.423M
Tu,4/1/14,1885.52,528.822M,588.369M
Mo,3/31/14,1872.34,588.338M,583.249M
,,,,
Fr,3/28/14,1857.62,466.574M,573.315M
Th,3/27/14,1849.04,598.293M,576.019M
We,3/26/14,1852.56,572.995M,569.882M
Tu,3/25/14,1865.62,514.679M,564.41M
Mo,3/24/14,1857.44,609.139M,567.164M
,,,,
Fr,3/21/14,1866.52,1.556B,560.487M
Th,3/20/14,1872.01,481.715M,505.307M
We,3/19/14,1860.77,512.769M,507.67M
Tu,3/18/14,1872.25,420.517M,507.168M
Mo,3/17/14,1858.83,474.079M,512.835M
,,,,
Fr,3/14/14,1841.13,513.41M,528.266M
Th,3/13/14,1846.34,528.188M,539.426M
We,3/12/14,1868.2,459.684M,538.921M
Tu,3/11/14,1867.63,452.022M,543.652M
Mo,3/10/14,1877.17,439.331M,549.959M
,,,,
Fr,3/7/14,1878.04,507.131M,553.678M
Th,3/6/14,1877.03,506.238M,556.065M
We,3/5/14,1873.81,490.909M,555.404M
Tu,3/4/14,1873.91,555.989M,559.107M
Mo,3/3/14,1845.73,508.999M,555.253M
,,,,
Fr,2/28/14,1859.45,728.624M,561.336M
Th,2/27/14,1854.29,517.165M,550.878M
We,2/26/14,1845.16,505.239M,555.741M
Tu,2/25/14,1845.12,505.513M,564.411M
Mo,2/24/14,1847.61,705.544M,581.344M
,,,,
Fr,2/21/14,1836.25,680.813M,586.063M
Th,2/20/14,1839.78,520.621M,578.745M
We,2/19/14,1828.75,530.65M,587.768M
Tu,2/18/14,1840.76,546.618M,587.468M
,,,,
Fr,2/14/14,1838.63,495.118M,594.568M
Th,2/13/14,1829.83,542.929M,610.237M
We,2/12/14,1819.26,496.328M,613.581M
Tu,2/11/14,1819.75,546.46M,614.648M
Mo,2/10/14,1799.84,498.169M,618.914M
,,,,
Fr,2/7/14,1797.02,600.248M,640.343M
Th,2/6/14,1773.43,571.756M,632.731M
We,2/5/14,1751.64,590.111M,632.214M
Tu,2/4/14,1755.2,635.294M,627.628M
Mo,2/3/14,1741.89,759.498M,624.329M
,,,,
Fr,1/31/14,1782.59,776.33M,606.478M
Th,1/30/14,1794.19,571.051M,590.024M
We,1/29/14,1774.2,655.961M,591.246M
Tu,1/28/14,1792.5,526.148M,581.422M
Mo,1/27/14,1781.56,653.127M,579.729M
,,,,
Fr,1/24/14,1790.29,730.151M,562.842M
Th,1/23/14,1828.46,593.087M,545.055M
We,1/22/14,1844.86,512.339M,532.172M
Tu,1/21/14,1843.8,610.445M,518.562M
,,,,
Fr,1/17/14,1838.7,819.605M,496.191M
Th,1/16/14,1845.89,486.07M,461.467M
We,1/15/14,1848.38,564M,441.575M
Tu,1/14/14,1838.88,521.314M,433.255M
Mo,1/13/14,1819.2,585.807M,492.013M
,,,,
Fr,1/10/14,1842.37,491.739M,487.51M
Th,1/9/14,1838.13,529.521M,501.538M
We,1/8/14,1837.49,589.383M,500.46M
Tu,1/7/14,1837.88,508.597M,496.969M
Mo,1/6/14,1826.77,500.749M,493.092M
,,,,
Fr,1/3/14,1831.37,399.831M,494.885M
Th,1/2/14,1831.98,463.338M,505.641M
Tu,12/31/13,1848.36,399.845M,507.025M
Mo,12/30/13,1841.07,308.193M,513.405M
,,,,
Fr,12/27/13,1841.4,274.879M,527.315M
Th,12/26/13,1842.02,298.737M,547.437M
Tu,12/24/13,1833.32,187.692M,566.934M
Mo,12/23/13,1827.99,439.203M,590.143M
,,,,
Fr,12/20/13,1818.32,1.403B,592.207M
Th,12/19/13,1809.6,518.258M,522.526M
We,12/18/13,1810.65,702.164M,513.338M
Tu,12/17/13,1781,513.352M,504.296M
Mo,12/16/13,1786.54,537.012M,502.255M
,,,,
Fr,12/13/13,1775.32,450.442M,496.475M
Th,12/12/13,1775.5,527.653M,499.847M
We,12/11/13,1782.22,561.17M,497.098M
Tu,12/10/13,1802.62,484.093M,491.115M
Mo,12/9/13,1808.37,495.545M,491.95M
,,,,
Fr,12/6/13,1805.09,516.852M,503.456M
Th,12/5/13,1785.03,576.709M,504.095M
We,12/4/13,1792.81,591.186M,500.854M
Tu,12/3/13,1795.15,535.827M,491.936M
Mo,12/2/13,1800.9,470.156M,482.117M
,,,,
Fr,11/29/13,1805.81,357.479M,489.147M
We,11/27/13,1807.23,380.424M,505.461M
Tu,11/26/13,1802.75,566.537M,513.43M
Mo,11/25/13,1802.48,482.741M,508.157M
,,,,
Fr,11/22/13,1804.76,450.318M,504.77M
Th,11/21/13,1795.85,501.021M,511.382M
We,11/20/13,1781.37,486.419M,520.368M
Tu,11/19/13,1787.87,471.417M,519.958M
Mo,11/18/13,1791.53,496.628M,521.984M
,,,,
Fr,11/15/13,1798.18,668.12M,527.512M
Th,11/14/13,1790.62,526.45M,519.098M
We,11/13/13,1782,528.087M,519.033M
Tu,11/12/13,1767.69,457.418M,519.405M
Mo,11/11/13,1771.89,388.548M,526.877M
,,,,
Fr,11/8/13,1770.61,575.604M,534.234M
Th,11/7/13,1747.15,602.191M,542.761M
We,11/6/13,1770.49,499.954M,538.81M
Tu,11/5/13,1762.97,487.444M,541.718M
